flag; num; time_ms; gps_time_s; gps_time_us; lat; lon; alt; fix; crc
32;478;471537;46832;0;nan;nan;nan;0;6019;
32;479;472535;46833;0;nan;nan;nan;0;45326;
32;480;473520;46834;0;nan;nan;nan;0;12404;
32;481;474506;46835;0;nan;nan;nan;0;34350;
32;482;475495;46836;0;nan;nan;nan;0;56758;
32;483;476476;46837;0;nan;nan;nan;0;30400;
32;484;477461;46838;0;nan;nan;nan;0;31010;
32;485;478427;46839;0;nan;nan;nan;0;25590;
32;486;479416;46840;0;nan;nan;nan;0;14472;
32;487;480418;46841;0;nan;nan;nan;0;47450;
32;488;481406;46842;0;nan;nan;nan;0;50097;
32;489;482387;46843;0;nan;nan;nan;0;42498;
32;490;483373;46844;0;nan;nan;nan;0;59343;
32;491;484362;46845;0;nan;nan;nan;0;1270;
32;492;485344;46846;0;nan;nan;nan;0;22984;
32;493;486330;46847;0;nan;nan;nan;0;7987;
32;494;487321;46848;0;nan;nan;nan;0;22632;
32;495;488301;46849;0;nan;nan;nan;0;14099;
32;496;489283;46850;0;nan;nan;nan;0;46484;
32;497;490276;46851;0;nan;nan;nan;0;37252;
32;498;491258;46852;0;nan;nan;nan;0;26158;
32;499;492247;46853;0;nan;nan;nan;0;22758;
32;500;493232;46854;0;nan;nan;nan;0;4182;
32;501;494215;46855;0;nan;nan;nan;0;16530;
32;502;495204;46856;0;nan;nan;nan;0;11686;
32;503;496201;46857;0;nan;nan;nan;0;41087;
32;504;497190;46858;0;nan;nan;nan;0;19997;
32;505;498152;46859;0;nan;nan;nan;0;37622;
32;506;499140;46860;0;nan;nan;nan;0;17483;
32;507;500125;46861;0;nan;nan;nan;0;3225;
32;508;501111;46862;0;nan;nan;nan;0;54446;
32;509;502099;46862;0;nan;nan;nan;0;33924;
32;510;503088;46863;0;nan;nan;nan;0;9360;
32;511;504088;46864;0;nan;nan;nan;0;30657;
32;512;505072;46865;0;nan;nan;nan;0;13902;
32;513;506073;46866;0;nan;nan;nan;0;18168;
32;514;507054;46867;0;nan;nan;nan;0;64473;
32;515;508019;46868;0;nan;nan;nan;0;42689;
32;516;509006;46869;0;nan;nan;nan;0;42978;
32;517;509995;46870;0;nan;nan;nan;0;45911;
32;518;510976;46871;0;nan;nan;nan;0;29105;
32;519;511991;46872;0;nan;nan;nan;0;44661;
32;520;512972;46873;0;nan;nan;nan;0;24981;
32;521;513962;46874;0;nan;nan;nan;0;5061;
32;522;514944;46875;0;nan;nan;nan;0;15534;
32;523;515938;46876;0;nan;nan;nan;0;61844;
32;524;516919;46877;0;nan;nan;nan;0;52481;
32;525;517888;46878;0;nan;nan;nan;0;36401;
32;526;518873;46879;0;nan;nan;nan;0;50681;
32;527;519870;46880;0;nan;nan;nan;0;55718;
32;528;520856;46881;0;nan;nan;nan;0;1380;
32;529;521845;46882;0;nan;nan;nan;0;27178;
32;530;522830;46883;0;nan;nan;nan;0;6961;
32;531;523813;46884;0;nan;nan;nan;0;16509;
32;532;524802;46885;0;nan;nan;nan;0;46144;
32;533;525789;46886;0;nan;nan;nan;0;9519;
32;534;526774;46887;0;nan;nan;nan;0;8416;
32;535;527758;46888;0;nan;nan;nan;0;3794;
32;536;528743;46889;0;nan;nan;nan;0;57518;
32;537;529729;46890;0;nan;nan;nan;0;65006;
32;538;530716;46891;0;nan;nan;nan;0;23028;
32;539;531702;46892;0;nan;nan;nan;0;44591;
32;540;532683;46893;0;nan;nan;nan;0;51136;
32;541;533670;46894;0;nan;nan;nan;0;30382;
32;542;534656;46895;0;nan;nan;nan;0;21206;
32;543;535656;46896;0;nan;nan;nan;0;22749;
32;544;536638;46897;0;nan;nan;nan;0;19393;
32;545;537610;46898;0;nan;nan;nan;0;50733;
32;546;538593;46899;0;nan;nan;nan;0;12530;
32;547;539582;46900;0;nan;nan;nan;0;59706;
32;548;540568;46901;0;nan;nan;nan;0;12515;
32;549;541558;46902;0;nan;nan;nan;0;59600;
32;550;542541;46903;0;nan;nan;nan;0;12786;
32;551;543542;46904;0;nan;nan;nan;0;5685;
32;552;544530;46905;0;nan;nan;nan;0;61364;
32;553;545513;46906;0;nan;nan;nan;0;51662;
32;554;546498;46907;0;nan;nan;nan;0;2856;
32;555;547464;46908;0;nan;nan;nan;0;35425;
32;556;548449;46909;0;nan;nan;nan;0;10055;
32;557;549433;46910;0;nan;nan;nan;0;37356;
32;558;550422;46911;0;nan;nan;nan;0;22011;
32;559;551429;46912;0;nan;nan;nan;0;48966;
32;560;552417;46913;0;nan;nan;nan;0;59571;
32;561;553399;46914;0;nan;nan;nan;0;24261;
32;562;554389;46915;0;nan;nan;nan;0;54389;
32;563;555371;46916;0;nan;nan;nan;0;41377;
32;564;556356;46917;0;nan;nan;nan;0;12334;
32;565;557321;46918;0;nan;nan;nan;0;60851;
32;566;558306;46919;0;nan;nan;nan;0;43366;
32;567;559307;46920;0;nan;nan;nan;0;28957;
32;568;560294;46921;0;nan;nan;nan;0;45018;
32;569;561283;46922;0;nan;nan;nan;0;37932;
32;570;562269;46923;0;nan;nan;nan;0;35059;
32;571;563253;46924;0;nan;nan;nan;0;46426;
32;572;564238;46925;0;nan;nan;nan;0;14816;
32;573;565226;46926;0;nan;nan;nan;0;39921;
32;574;566207;46927;0;nan;nan;nan;0;62204;
32;575;567187;46928;0;nan;nan;nan;0;20278;
32;576;568196;46929;0;nan;nan;nan;0;16376;
32;577;569182;46930;0;nan;nan;nan;0;46295;
32;578;570167;46931;0;nan;nan;nan;0;31267;
32;579;571147;46932;0;nan;nan;nan;0;40342;
32;580;572136;46933;0;nan;nan;nan;0;10496;
32;581;573122;46934;0;nan;nan;nan;0;16211;
32;582;574113;46935;0;nan;nan;nan;0;59110;
32;583;575110;46935;0;nan;nan;nan;0;53289;
32;584;576079;46936;0;nan;nan;nan;0;23182;
32;585;577065;46937;0;nan;nan;nan;0;37651;
32;586;578050;46938;0;nan;nan;nan;0;594;
32;587;579033;46939;0;nan;nan;nan;0;11777;
32;588;580017;46940;0;nan;nan;nan;0;27900;
32;589;581007;46941;0;nan;nan;nan;0;56407;
32;590;581989;46942;0;nan;nan;nan;0;14644;
32;591;582993;46943;0;nan;nan;nan;0;3861;
32;592;583975;46944;0;nan;nan;nan;0;30502;
32;593;584962;46945;0;nan;nan;nan;0;8055;
32;594;585927;46946;0;nan;nan;nan;0;49142;
32;595;586913;46947;0;nan;nan;nan;0;30315;
32;596;587901;46948;0;nan;nan;nan;0;49163;
32;597;588886;46949;0;nan;nan;nan;0;10273;
32;598;589869;46950;0;nan;nan;nan;0;7086;
32;599;590872;46951;0;nan;nan;nan;0;26683;
32;600;591858;46952;0;nan;nan;nan;0;14072;
32;601;592843;46953;0;nan;nan;nan;0;58951;
32;602;593826;46954;0;nan;nan;nan;0;31508;
32;603;594811;46955;0;nan;nan;nan;0;27968;
32;604;595780;46956;0;nan;nan;nan;0;15229;
32;605;596761;46957;0;nan;nan;nan;0;46507;
32;606;597750;46958;0;nan;nan;nan;0;19522;
32;607;598751;46959;0;nan;nan;nan;0;18380;
32;608;599739;46960;0;nan;nan;nan;0;34387;
32;609;600720;46961;0;nan;nan;nan;0;50752;
32;610;601705;46962;0;nan;nan;nan;0;40695;
32;611;602691;46963;0;nan;nan;nan;0;56067;
32;612;603678;46964;0;nan;nan;nan;0;24270;
32;613;604661;46965;0;nan;nan;nan;0;63208;
32;614;605630;46966;0;nan;nan;nan;0;55131;
32;615;606632;46967;0;nan;nan;nan;0;9275;
32;616;607613;46968;0;nan;nan;nan;0;5746;
32;617;608599;46969;0;nan;nan;nan;0;5077;
32;618;609588;46970;0;nan;nan;nan;0;2060;
32;619;610577;46971;0;nan;nan;nan;0;34871;
32;620;611558;46972;0;nan;nan;nan;0;21979;
32;621;612545;46973;0;nan;nan;nan;0;7899;
32;622;613534;46974;0;nan;nan;nan;0;8797;
32;623;614534;46975;0;nan;nan;nan;0;16427;
32;624;615496;46976;0;nan;nan;nan;0;16949;
